0.01,0.04316,6.075453496870166e10,6.075453496870166e10,6.075453496870166e10
0.02,0.04325,2.6498245329464703e13,2.6498245329464703e13,2.6498245329464703e13
0.03,0.044466,1.9625766149670166e11,1.9625766149670166e11,1.9625766149670166e11
0.04,0.044526,7.09809260070166e9,7.09809260070166e9,7.09809260070166e9
0.05,0.044568,6.18293754329834e9,6.18293754329834e9,6.18293754329834e9
0.06,0.044582,1.690017439270166e10,1.690017439270166e10,1.690017439270166e10
0.07,0.044592,3.5562966277670166e11,3.5562966277670166e11,3.5562966277670166e11
0.08,0.044598,7.096325791270166e10,7.096325791270166e10,7.096325791270166e10
0.09,0.044604,1.2716247876152701e13,1.2716247876152701e13,1.2716247876152701e13
0.1,0.044612,487027.14727783203,504935.98291015625,535887.610748291
0.11,0.044618,274916.24572753906,284372.0342102051,295192.51330566406
0.12,0.044624,357515.8099975586,372394.2264404297,388553.6301574707
0.13,0.044628,397834.2736816406,411775.1315307617,422487.7954311371
0.14,0.044638,429330.6597595215,444129.2582397461,458413.2833557129
0.15,0.044644,1.0804966900634766e6,1.115440554824829e6,1.1690758458862305e6
0.16,0.04465,897168.5196533203,929558.1083984375,970713.5483398438
0.17,0.044654,595535.0677490234,614553.8702926636,632267.5196533203
0.18,0.044656,1.8384364195251465e6,1.898343596710205e6,1.9521163087768555e6
0.19,0.04466,876844.610748291,912069.8697509766,988440.9421386719
0.2,0.04467,266375.31719970703,272069.2524108887,280463.6123046875
0.21,0.044678,1.626731110733367e14,1.626731110733367e14,1.626731110733367e14
0.22,0.044682,1.0409085170090552e16,1.0409085170090552e16,1.0409085170090552e16
0.23,0.044684,3.6254744413709e23,3.6254744413709e23,3.6254744413709e23
0.24,0.04469,1.244664581670166e10,1.244664581670166e10,1.244664581670166e10
0.25,0.044692,5.444819000870166e10,5.444819000870166e10,5.444819000870166e10
0.26,0.044696,1.1996507406904701e13,1.1996507406904701e13,1.1996507406904701e13
0.27,0.0447,8.58880261670166e9,8.58880261670166e9,8.58880261670166e9
0.28,0.044704,7.329724063270166e10,7.329724063270166e10,7.329724063270166e10
0.29,0.04471,7.425970119129834e10,7.425970119129834e10,7.425970119129834e10
0.3,0.044712,1.8718004076070166e11,1.8718004076070166e11,1.8718004076070166e11
0.31,0.044716,2.786760538980409e16,2.786760538980409e16,2.786760538980409e16
0.32,0.044718,7.123770629670166e10,7.123770629670166e10,7.123770629670166e10
0.33,0.044724,9.870497989158445e16,9.870497989158445e16,9.870497989158445e16
0.34,0.04473,7.95725215270166e9,7.95725215270166e9,7.95725215270166e9
0.35,0.044738,3.72930374538807e13,3.72930374538807e13,3.72930374538807e13
0.36,0.044744,2.37933932460709e32,2.37933932460709e32,2.37933932460709e32
