system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.041999999999999996,0.21,13.830997594103225,13.830997594103225,13.830997594103225
F1T,picojpeg-emnist.json,30000,5.000050000500005e-5,0.041999999999999996,0.22,13.830997594103225,13.830997594103225,13.830997594103225
F1T,picojpeg-emnist.json,30000,0.00018000180001800017,0.041999999999999996,0.23,13.830997594103225,13.830997594103225,13.830997594103225
F1T,picojpeg-emnist.json,30000,0.0007100071000710007,0.041999999999999996,0.24,334.25943224933997,331.68718774188613,345.574080185508
F1T,picojpeg-emnist.json,30000,0.001980019800198002,0.041999999999999996,0.25,370.34648635362737,367.1593789635787,370.34648635362737
F1T,picojpeg-emnist.json,30000,0.004850048500485005,0.041999999999999996,0.26,758.3919821324922,568.4325437420277,935.4965960825024
F1T,picojpeg-emnist.json,30000,0.010720107201072011,0.041999999999999996,0.27,2538.0631493300716,2439.877080263705,2630.288620223794
F1T,picojpeg-emnist.json,30000,0.020900209002090022,0.041999999999999996,0.28,4946.073597707472,4642.071236535133,5338.257696454918
F1T,picojpeg-emnist.json,30000,0.037380373803738036,0.041999999999999996,0.29,9290.316838375986,8972.971688467425,9739.343387076397
F1T,picojpeg-emnist.json,30000,0.056530565305653056,0.041999999999999996,0.3,12357.620226251547,11744.975017208697,12874.9630763994
F1T,picojpeg-emnist.json,30000,0.07259072590725907,0.041999999999999996,0.31,14067.225127449019,13617.923103958854,14793.605815619458
F1T,picojpeg-emnist.json,30000,0.08738087380873809,0.041999999999999996,0.32,15478.118389350353,14868.95086245245,16077.673239037353
F1T,picojpeg-emnist.json,30000,0.10557105571055711,0.041999999999999996,0.33,16329.835638226496,15673.486838287568,16790.556923745997
F1T,picojpeg-emnist.json,30000,0.12849128491284914,0.041999999999999996,0.34,15676.308746821784,14983.066872852894,16424.092734787144
F1T,picojpeg-emnist.json,30000,0.15769157691576915,0.041999999999999996,0.35,13305.079550423772,12690.121441963234,13950.665302050902
F1T,picojpeg-emnist.json,30000,0.1955119551195512,0.041999999999999996,0.36,9747.255398900095,9309.535736354273,10167.178744218387
F1T,picojpeg-emnist.json,30000,0.24237242372423723,0.041999999999999996,0.37,4870.505690078018,4484.197396186988,5289.390604299136
F1T,picojpeg-emnist.json,30000,0.3036830368303683,0.041999999999999996,0.38,1317.5127617608773,1166.891002303789,1440.5115605571543
F1T,picojpeg-emnist.json,30000,0.3779037790377904,0.041999999999999996,0.39,158.0496308855326,142.29712393107016,180.92645983441273
F1T,picojpeg-emnist.json,30000,0.46196461964619645,0.041999999999999996,0.4,21.442697172711622,19.969741628207487,23.108884384668464
F1T,picojpeg-emnist.json,30000,0.5483354833548335,0.041999999999999996,0.41,6.753965906100436,6.178487865344378,7.092326224654175
F1T,picojpeg-emnist.json,30000,0.6322563225632256,0.041999999999999996,0.42,3.186270504815658,2.9788622672741605,3.626534052843774
F1T,picojpeg-emnist.json,30000,0.7095370953709537,0.041999999999999996,0.43,2.063115621947774,2.063115621947774,2.2042787706221563
F1T,picojpeg-emnist.json,30000,0.7786277862778628,0.041999999999999996,0.44,1.690085670920426,1.690085670920426,1.690085670920426
F1T,picojpeg-emnist.json,30000,0.8365783657836579,0.041999999999999996,0.45,1.2891646361563596,1.2891646361563596,1.2891646361563596
