system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,picojpeg-emnist.json,30000,1.000010000100001e-5,0.017,0.5,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.017,0.51,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.017,0.52,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.017,0.53,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,4.000040000400004e-5,0.017,0.54,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,5.000050000500005e-5,0.017,0.55,13.928497832196069,13.928497832196069,13.928497832196069
F1T,picojpeg-emnist.json,30000,9.000090000900009e-5,0.017,0.56,13.928497832196069,13.928497832196069,29.352795304938805
F1T,picojpeg-emnist.json,30000,0.0002100021000210002,0.017,0.57,395.6593104856589,376.7768489211149,412.9130438752923
F1T,picojpeg-emnist.json,30000,0.0004300043000430004,0.017,0.58,452.3465742262584,446.38908922462906,456.42833225207283
F1T,picojpeg-emnist.json,30000,0.0006300063000630006,0.017,0.59,468.1116281980948,465.8236302663032,470.1082712349304
F1T,picojpeg-emnist.json,30000,0.001010010100101001,0.017,0.6,473.75345630000567,473.1980712420704,474.27651752154543
F1T,picojpeg-emnist.json,30000,0.0014300143001430014,0.017,0.61,475.4637259052416,475.3089864191648,475.55777731863236
F1T,picojpeg-emnist.json,30000,0.0021000210002100022,0.017,0.62,1486.4194527216298,1183.6005512502754,1797.2179475940563
F1T,picojpeg-emnist.json,30000,0.0031300313003130033,0.017,0.63,3362.272494938297,3148.8828617282397,3549.2899158087603
F1T,picojpeg-emnist.json,30000,0.004450044500445004,0.017,0.64,4301.787430491027,4193.715018156375,4430.747980223196
F1T,picojpeg-emnist.json,30000,0.006270062700627006,0.017,0.65,5639.224708869105,5115.189324566408,6690.576846057217
F1T,picojpeg-emnist.json,30000,0.00884008840088401,0.017,0.66,13582.700946240015,12821.466379594147,14618.138073641314
