system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,picojpeg-emnist.json,30000,1.000010000100001e-5,0.0385,0.22,13.762747412053471,13.762747412053471,13.762747412053471
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.0385,0.23,13.762747412053471,13.762747412053471,13.762747412053471
F1T,picojpeg-emnist.json,30000,5.000050000500005e-5,0.0385,0.24,13.762747412053471,13.762747412053471,13.762747412053471
F1T,picojpeg-emnist.json,30000,0.00013000130001300012,0.0385,0.25,13.762747412053471,13.762747412053471,13.762747412053471
F1T,picojpeg-emnist.json,30000,0.0005700057000570006,0.0385,0.26,332.28453286698766,322.1459365076606,341.61369376940905
F1T,picojpeg-emnist.json,30000,0.0014900149001490016,0.0385,0.27,369.4435055745408,369.4435055745408,373.68113126580977
F1T,picojpeg-emnist.json,30000,0.0036000360003600037,0.0385,0.28,378.7524411271845,378.7524411271845,378.7524411271845
F1T,picojpeg-emnist.json,30000,0.007930079300793008,0.0385,0.29,2255.7032622589277,2133.559214431198,2370.251087532872
F1T,picojpeg-emnist.json,30000,0.015150151501515016,0.0385,0.3,3139.644770353557,3055.9475030581007,3522.372590509902
F1T,picojpeg-emnist.json,30000,0.02707027070270703,0.0385,0.31,8275.82447896086,7835.257168685295,8588.375667851236
F1T,picojpeg-emnist.json,30000,0.044270442704427045,0.0385,0.32,12420.005563891493,11927.700945737286,12971.004264893421
F1T,picojpeg-emnist.json,30000,0.06113061130611306,0.0385,0.33,15514.19004543745,14904.092243280675,16029.995913846382
F1T,picojpeg-emnist.json,30000,0.07487074870748707,0.0385,0.34,16926.473063168927,16092.297640119143,17694.112394438012
F1T,picojpeg-emnist.json,30000,0.0887108871088711,0.0385,0.35,17303.123245851406,16850.63375032654,17782.657432654316
F1T,picojpeg-emnist.json,30000,0.10557105571055711,0.0385,0.36,18129.29375053615,17506.272001238525,18741.517841461802
F1T,picojpeg-emnist.json,30000,0.12626126261262613,0.0385,0.37,17067.55709556902,16284.820793731828,17832.178577610386
F1T,picojpeg-emnist.json,30000,0.15220152201522016,0.0385,0.38,15195.484380703609,14308.78683360889,15979.024563581992
F1T,picojpeg-emnist.json,30000,0.18493184931849319,0.0385,0.39,10759.995787088463,10227.836799750503,11395.168801357819
F1T,picojpeg-emnist.json,30000,0.22509225092250923,0.0385,0.4,6410.614048187439,6077.247371562711,6830.53799394988
F1T,picojpeg-emnist.json,30000,0.2765827658276583,0.0385,0.41,1983.6259436675493,1812.0785344331084,2171.0217607221994
F1T,picojpeg-emnist.json,30000,0.33983339833398335,0.0385,0.42,269.08737081857845,237.4167789824511,308.0095448206659
F1T,picojpeg-emnist.json,30000,0.4119041190411904,0.0385,0.43,37.18129327462957,34.267201036838344,40.49201691149111
F1T,picojpeg-emnist.json,30000,0.4906149061490615,0.0385,0.44,9.0081704723198,8.56184255491472,9.794934883434271
F1T,picojpeg-emnist.json,30000,0.5699656996569966,0.0385,0.45,4.4762637959048375,4.331396961176392,4.493455147044897
F1T,picojpeg-emnist.json,30000,0.6458764587645877,0.0385,0.46,2.5516862695562614,2.2786360144996913,2.6164709509731385
F1T,picojpeg-emnist.json,30000,0.7157071570715707,0.0385,0.47,1.9061810460004827,1.8948746055237695,1.9061810460004827
F1T,picojpeg-emnist.json,30000,0.7786277862778628,0.0385,0.48,1.5508708045285968,1.5508708045285968,1.5508708045285968
F1T,picojpeg-emnist.json,30000,0.8322783227832279,0.0385,0.49,1.1876284888680888,1.1876284888680888,1.1876284888680888
F1T,picojpeg-emnist.json,30000,0.8765487654876549,0.0385,0.5,1.1876284888680888,1.1876284888680888,1.1876284888680888
F1T,picojpeg-emnist.json,30000,0.9116691166911669,0.0385,0.51,0.8366885183742889,0.8366885183742889,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.939059390593906,0.0385,0.52,0.8366885183742889,0.8366885183742889,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.9585995859958599,0.0385,0.53,0.8366885183742889,0.8366885183742889,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.973209732097321,0.0385,0.54,0.8366885183742889,0.8366885183742889,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.9833498334983349,0.0385,0.55,0.8366885183742889,0.8366885183742889,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.9897998979989799,0.0385,0.56,0.8366885183742889,0.4718502892533955,0.8366885183742889
F1T,picojpeg-emnist.json,30000,0.993539935399354,0.0385,0.57,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.996369963699637,0.0385,0.58,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.9979999799998,0.0385,0.59,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.998859988599886,0.0385,0.6,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.999439994399944,0.0385,0.61,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.999729997299973,0.0385,0.62,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.999879998799988,0.0385,0.63,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.999929999299993,0.0385,0.64,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,0.999959999599996,0.0385,0.65,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.66,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.67,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.68,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.69,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.7,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.71,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.72,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.73,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.74,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.75,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.76,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.77,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.78,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.79,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.8,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.81,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.82,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.83,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.84,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.85,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.86,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.87,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.88,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.89,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.9,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.91,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.92,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.93,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.94,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.95,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.96,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.97,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.98,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,0.99,0.4718502892533955,0.4718502892533955,0.4718502892533955
F1T,picojpeg-emnist.json,30000,1.0,0.0385,1.0,0.4718502892533955,0.4718502892533955,0.4718502892533955
