system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,picojpeg-emnist.json,30000,1.000010000100001e-5,0.037,0.23,13.986997963579832,13.986997963579832,13.986997963579832
F1T,picojpeg-emnist.json,30000,2.000020000200002e-5,0.037,0.24,13.986997963579832,13.986997963579832,13.986997963579832
F1T,picojpeg-emnist.json,30000,5.000050000500005e-5,0.037,0.25,13.986997963579832,13.986997963579832,13.986997963579832
F1T,picojpeg-emnist.json,30000,0.00012000120001200012,0.037,0.26,13.986997963579832,13.986997963579832,13.986997963579832
F1T,picojpeg-emnist.json,30000,0.0005500055000550006,0.037,0.27,339.2938702367019,323.66914467674917,353.00710885352373
F1T,picojpeg-emnist.json,30000,0.0014200142001420013,0.037,0.28,395.09467935649866,391.2842789757884,395.6201076155491
F1T,picojpeg-emnist.json,30000,0.0032300323003230033,0.037,0.29,400.7509856315069,400.7509856315069,401.4206817753696
F1T,picojpeg-emnist.json,30000,0.007040070400704007,0.037,0.3,2357.616313523229,2280.1123484701498,2493.7447048475096
F1T,picojpeg-emnist.json,30000,0.013330133301333013,0.037,0.31,3368.0589179366543,3321.230886643803,3403.654398082951
F1T,picojpeg-emnist.json,30000,0.023560235602356025,0.037,0.32,9641.014753512962,9261.275837832682,10133.636505278087
F1T,picojpeg-emnist.json,30000,0.03885038850388504,0.037,0.33,14007.976228912083,13502.58119236147,14621.88835708254
F1T,picojpeg-emnist.json,30000,0.05582055820558206,0.037,0.34,19371.53990735177,18564.956175973562,20415.467535204087
F1T,picojpeg-emnist.json,30000,0.06989069890698907,0.037,0.35,20905.762004304455,20097.12285006186,21837.6905391047
F1T,picojpeg-emnist.json,30000,0.08293082930829308,0.037,0.36,22822.4018420229,21837.23428507875,23568.482447238533
F1T,picojpeg-emnist.json,30000,0.09757097570975709,0.037,0.37,23016.388507596545,22103.89084358836,24084.83974818366
