system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,synthetic,30000,0.037769854192507446,0.054,0.19,5911.579730193591,5705.238973341441,6069.1813995797875
F1T,synthetic,30000,0.10902736236168864,0.054,0.2,10210.64812875402,9853.275326209261,10580.511586621597
F1T,synthetic,30000,0.17190451231773796,0.054,0.21,9913.338362457695,9485.629814210706,10357.46745518357
F1T,synthetic,30000,0.22771901997309152,0.054,0.22,7118.175645060407,6858.035146802779,7404.258851466548
F1T,synthetic,30000,0.2775336794710608,0.054,0.23,4139.532641220762,3837.3038391085115,4500.86215339041
F1T,synthetic,30000,0.3222141503411394,0.054,0.24,2106.040157341018,1944.835252114607,2241.323817634529
F1T,synthetic,30000,0.3624718771675033,0.054,0.25,963.1708804612001,883.4557517551474,1035.3054420573028
F1T,synthetic,30000,0.3988963870586024,0.054,0.26,376.6696775070831,339.2374992744202,420.1858805783659
F1T,synthetic,30000,0.43197988683132915,0.054,0.27,176.06983749717102,155.782951330411,195.82280233091274
F1T,synthetic,30000,0.4621362031809232,0.054,0.28,87.88106413285163,80.17702350194041,98.63968323979152
F1T,synthetic,30000,0.48971551566051064,0.054,0.29,47.43077289675511,43.15885238416232,51.80121947014796
F1T,synthetic,30000,0.5150159251121073,0.054,0.3,28.095330661260896,25.83676543923951,30.655388900385454
F1T,synthetic,30000,0.5382926167262363,0.054,0.31,19.507015656014165,17.819452433240038,21.012717317378335
F1T,synthetic,30000,0.5597651769023548,0.054,0.32,14.52510420837895,13.413107179174938,15.324330143352041
F1T,synthetic,30000,0.5796234801950105,0.054,0.33,11.267117006061959,10.106283946578202,12.125553124054065
F1T,synthetic,30000,0.5980324593590708,0.054,0.34,8.952654415046426,8.208743312192267,9.356011490655495
F1T,synthetic,30000,0.6151359960564509,0.054,0.35,7.46432123748651,6.995297774696578,8.174274169749062
F1T,synthetic,30000,0.6310601141015645,0.054,0.36,6.219618433996356,6.11972917001995,6.219618433996356
F1T,synthetic,30000,0.6459156156339599,0.054,0.37,5.5635909588948556,5.127465569473606,6.219618433996356
F1T,synthetic,30000,0.6598002694187008,0.054,0.38,4.834480135776722,4.375259033551703,5.127465569473606
F1T,synthetic,30000,0.6728006368333637,0.054,0.39,4.375259033551703,3.930979119832573,4.375259033551703
F1T,synthetic,30000,0.6849936030371427,0.054,0.4,3.930979119832573,3.930979119832573,3.930979119832573
F1T,synthetic,30000,0.6964476669130112,0.054,0.41,3.930979119832573,3.700381464134079,3.930979119832573
F1T,synthetic,30000,0.7072240325949457,0.054,0.42,3.419574073222757,3.063264095615592,3.930979119832573
F1T,synthetic,30000,0.7173775369802764,0.054,0.43,2.9290889601262884,2.7243430700911944,3.415305806157731
F1T,synthetic,30000,0.7269574410207902,0.054,0.44,2.5361553879956213,2.5361553879956213,2.6896060602069474
F1T,synthetic,30000,0.7360081073664262,0.054,0.45,2.5361553879956213,2.5361553879956213,2.6896060602069474
F1T,synthetic,30000,0.7445695827875467,0.054,0.46,2.47585450307949,2.2507016620722964,2.5361553879956213
F1T,synthetic,30000,0.752678100487684,0.054,0.47,2.445712787742645,2.2507016620722964,2.5361553879956213
F1T,synthetic,30000,0.7603665147569669,0.054,0.48,2.2507016620722964,2.113871258841315,2.445712787742645
F1T,synthetic,30000,0.7676646782680405,0.054,0.49,2.113871258841315,2.113871258841315,2.2507016620722964
F1T,synthetic,30000,0.7745997705740056,0.054,0.5,2.113871258841315,2.113871258841315,2.113871258841315
F1T,synthetic,30000,0.781196584948503,0.054,0.51,2.113871258841315,2.113871258841315,2.113871258841315
F1T,synthetic,30000,0.7874777795467021,0.054,0.52,2.113871258841315,2.113871258841315,2.113871258841315
F1T,synthetic,30000,0.7934640979117433,0.054,0.53,2.113871258841315,2.113871258841315,2.113871258841315
F1T,synthetic,30000,0.7991745630640413,0.054,0.54,2.113871258841315,2.113871258841315,2.113871258841315
F1T,synthetic,30000,0.8046266487590372,0.054,0.55,2.092988119210667,2.092988119210667,2.113871258841315
F1T,synthetic,30000,0.8098364309572437,0.054,0.56,2.092988119210667,2.092988119210667,2.092988119210667
F1T,synthetic,30000,0.8148187220985571,0.054,0.57,2.092988119210667,2.092988119210667,2.113871258841315
F1T,synthetic,30000,0.8195871903946332,0.054,0.58,2.092988119210667,2.092988119210667,2.092988119210667
F1T,synthetic,30000,0.8241544660355685,0.054,0.59,2.092988119210667,1.67615562113028,2.092988119210667
F1T,synthetic,30000,0.8285322359396433,0.054,0.6,2.092988119210667,1.652899546481667,2.092988119210667
F1T,synthetic,30000,0.8327313284488751,0.054,0.61,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8367617891816127,0.054,0.62,1.652899546481667,1.652899546481667,2.092988119210667
F1T,synthetic,30000,0.8406329490906439,0.054,0.63,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8443534856365975,0.054,0.64,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8479314778679135,0.054,0.65,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8513744560971455,0.054,0.66,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8546894467761859,0.054,0.67,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8578830130979599,0.054,0.68,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8609612917873928,0.054,0.69,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8639300264884551,0.054,0.7,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8667945981055696,0.054,0.71,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8695600524155126,0.054,0.72,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8722311252292618,0.054,0.73,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8748122653512546,0.054,0.74,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8773076555555671,0.054,0.75,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8797212317740635,0.054,0.76,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8820567006700939,0.054,0.77,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8843175557524758,0.054,0.78,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8865070921678921,0.054,0.79,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.888628420295211,0.054,0.8,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8906844782523153,0.054,0.81,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8926780434145963,0.054,0.82,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8946117430341485,0.054,0.83,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.8964880640397173,0.054,0.84,1.652899546481667,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.8983093620894691,0.054,0.85,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.9000778699415546,0.054,0.86,1.652899546481667,1.652899546481667,1.652899546481667
F1T,synthetic,30000,0.9017957052011022,0.054,0.87,1.652899546481667,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9034648774966364,0.054,0.88,1.652899546481667,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9050872951338651,0.054,0.89,1.1465096246248634,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9066647712702645,0.054,0.9,1.5526859824386137,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9081990296498497,0.054,0.91,1.1465096246248634,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9096917099338826,0.054,0.92,1.1465096246248634,1.1465096246248634,1.652899546481667
F1T,synthetic,30000,0.9111443726600182,0.054,0.93,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9125585038594517,0.054,0.94,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9139355193589965,0.054,0.95,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9152767687926424,0.054,0.96,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9165835393449987,0.054,0.97,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9178570592470866,0.054,0.98,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9190985010431971,0.054,0.99,1.1465096246248634,1.1465096246248634,1.1465096246248634
F1T,synthetic,30000,0.9203089846459379,0.054,1.0,1.1465096246248634,1.1465096246248634,1.1465096246248634
