system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,synthetic,30000,0.034949444528692974,0.032,0.32,17293.139322158582,15945.743815520116,18023.209026667773
F1T,synthetic,30000,0.07848136344516687,0.032,0.33,27107.943379708413,25838.848357883468,28349.158946770604
F1T,synthetic,30000,0.11883618009263508,0.032,0.34,23214.245670842236,22418.09658603616,24190.22869254208
F1T,synthetic,30000,0.15632930131868916,0.032,0.35,17225.689745359174,16410.77238174578,18399.822576134153
F1T,synthetic,30000,0.19123698730476335,0.032,0.36,8778.562283899606,8327.388840395379,9518.356056595285
F1T,synthetic,30000,0.22380213039082797,0.032,0.37,3890.810674400453,3463.2081264540802,4246.346211933109
F1T,synthetic,30000,0.25423905210730713,0.032,0.38,1552.6947215699802,1382.81698622927,1682.2983806915993
F1T,synthetic,30000,0.2827375059701194,0.032,0.39,594.6382573753041,545.4585631062979,678.2921342013914
F1T,synthetic,30000,0.30946603399751216,0.032,0.4,218.0420892870384,196.9992172557181,236.26663862589479
F1T,synthetic,30000,0.33457479442685,0.032,0.41,87.50392179588776,79.2202704252271,99.1114924579159
F1T,synthetic,30000,0.35819795448069736,0.032,0.42,43.70817866839546,40.674682170959656,48.29375285279997
F1T,synthetic,30000,0.3804557235915029,0.032,0.43,27.311478696188736,24.91943933209328,29.474641193700037
F1T,synthetic,30000,0.40145608801203647,0.032,0.44,18.087440385532116,16.77841347413859,19.44640152152268
F1T,synthetic,30000,0.4212962962962963,0.032,0.45,12.485294221440439,11.540324098779118,13.304626102157362
F1T,synthetic,30000,0.4400641360429798,0.032,0.46,9.40861778878154,8.92592404684451,10.011726744877773
F1T,synthetic,30000,0.4578390350287216,0.032,0.47,7.141549271344558,6.527782055229737,7.665478589271671
F1T,synthetic,30000,0.4746930140235166,0.032,0.48,5.982347209322033,5.658436843502971,6.494034089563585
F1T,synthetic,30000,0.49069151387122134,0.032,0.49,5.160717798952401,4.720163002196606,5.54293026160584
F1T,synthetic,30000,0.5058941155986907,0.032,0.5,4.309107730186967,4.282226783487198,4.587596990727442
F1T,synthetic,30000,0.5203551692056148,0.032,0.51,3.7549690660388686,3.4662419066688974,4.131644399916349
F1T,synthetic,30000,0.5341243442412543,0.032,0.52,3.4662419066688974,3.270286468471504,3.6733718282040853
F1T,synthetic,30000,0.5472471131825243,0.032,0.53,3.1203132036870316,3.08303537149728,3.270286468471504
F1T,synthetic,30000,0.5597651769023548,0.032,0.54,2.9450927114181495,2.717806589701633,3.0776525417719784
F1T,synthetic,30000,0.5717168400884041,0.032,0.55,2.6988843663469555,2.4630808815076164,2.9450927114181495
F1T,synthetic,30000,0.5831373432846005,0.032,0.56,2.4420081535074405,2.419345362094241,2.6988843663469555
F1T,synthetic,30000,0.594059157237464,0.032,0.57,2.172637457125655,2.172637457125655,2.227558469370153
F1T,synthetic,30000,0.6045122444001187,0.032,0.58,2.172637457125655,2.107216994835818,2.172637457125655
F1T,synthetic,30000,0.6145242917508065,0.032,0.59,2.107216994835818,2.0574158243808993,2.172637457125655
F1T,synthetic,30000,0.6241209184963373,0.032,0.6,2.0574158243808993,2.0044325652868396,2.107216994835818
F1T,synthetic,30000,0.6333258617354839,0.032,0.61,2.025901836443967,1.9551030260809552,2.0574158243808993
F1T,synthetic,30000,0.6421611427374844,0.032,0.62,1.8888154495157379,1.8888154495157379,1.9551030260809552
F1T,synthetic,30000,0.6506472161340457,0.032,0.63,1.8888154495157379,1.833557147750002,1.8888154495157379
F1T,synthetic,30000,0.6588031040191972,0.032,0.64,1.8888154495157379,1.828344323259729,1.8888154495157379
F1T,synthetic,30000,0.6666465166915692,0.032,0.65,1.7135131571269278,1.5901349829849798,1.8888154495157379
F1T,synthetic,30000,0.674193961551148,0.032,0.66,1.5901349829849798,1.5901349829849798,1.5901349829849798
F1T,synthetic,30000,0.6814608414714592,0.032,0.67,1.5901349829849798,1.5901349829849798,1.5901349829849798
F1T,synthetic,30000,0.6884615438036303,0.032,0.68,1.5901349829849798,1.5901349829849798,1.5901349829849798
F1T,synthetic,30000,0.6952095210268537,0.032,0.69,1.5901349829849798,1.58902440173818,1.5901349829849798
F1T,synthetic,30000,0.7017173639370263,0.032,0.7,1.58902440173818,1.3078602338671834,1.58902440173818
F1T,synthetic,30000,0.7079968681589595,0.032,0.71,1.3078602338671834,1.3078602338671834,1.58902440173818
F1T,synthetic,30000,0.7140590946751681,0.032,0.72,1.3078602338671834,1.3078602338671834,1.3078602338671834
F1T,synthetic,30000,0.7199144249838325,0.032,0.73,1.3078602338671834,1.3078602338671834,1.3078602338671834
F1T,synthetic,30000,0.7255726114284013,0.032,0.74,1.3078602338671834,1.3078602338671834,1.3078602338671834
F1T,synthetic,30000,0.7310428231800405,0.032,0.75,1.3078602338671834,1.3078602338671834,1.3078602338671834
F1T,synthetic,30000,0.7363336883004847,0.032,0.76,1.3078602338671834,1.3078602338671834,1.3078602338671834
