system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,synthetic,30000,0.029267114728750765,0.02,0.51,41037.94048634792,39177.93352328181,43496.17566164335
F1T,synthetic,30000,0.05713396568180762,0.02,0.52,55039.964710236185,52172.863905816324,57348.86689425001
F1T,synthetic,30000,0.08369258268182622,0.02,0.53,44942.02783763747,42631.553526296724,47948.71805552187
F1T,synthetic,30000,0.10902736236168864,0.02,0.54,31318.7093306423,29662.32549945176,33184.57657957133
F1T,synthetic,30000,0.13321582795855247,0.02,0.55,15624.523960214841,14406.304435505075,16803.89640713725
F1T,synthetic,30000,0.15632930131868927,0.02,0.56,6085.927683421774,5459.990273784148,6710.8502139461025
F1T,synthetic,30000,0.17843349861254887,0.02,0.57,1925.3345720015423,1692.976669971389,2157.4378139064424
F1T,synthetic,30000,0.19958905958167295,0.02,0.58,590.5618821789241,514.8522338763195,661.4689593405092
F1T,synthetic,30000,0.2198520187302343,0.02,0.59,222.49460588747712,203.23795031249625,245.53526747323716
F1T,synthetic,30000,0.2392742256872692,0.02,0.6,99.34621306804615,88.28537211529017,112.74473120844411
F1T,synthetic,30000,0.257903720962963,0.02,0.61,42.08824693945549,37.660777014532215,45.40500821479596
F1T,synthetic,30000,0.2757850724726818,0.02,0.62,22.510907559510713,20.710978982975437,24.559436657176178
F1T,synthetic,30000,0.2929596774803588,0.02,0.63,14.597562656378955,13.667942824596837,15.629375841596907
F1T,synthetic,30000,0.30946603399751216,0.02,0.64,10.407407603143486,9.78593855140093,11.100500715164966
F1T,synthetic,30000,0.3253399851484392,0.02,0.65,8.045788081345327,7.675196038916699,8.747544322838195
F1T,synthetic,30000,0.3406149395617508,0.02,0.66,6.167979151654179,5.955521145922314,6.670879306475723
F1T,synthetic,30000,0.3553220704616715,0.02,0.67,5.335400344805024,4.995211850900906,5.786462483003889
F1T,synthetic,30000,0.3694904957995999,0.02,0.68,4.6551306700678765,4.353794493185151,4.884761790895985
F1T,synthetic,30000,0.3831474414791677,0.02,0.69,3.744897244786191,3.5064793902870597,4.029369138946559
F1T,synthetic,30000,0.39631838947963083,0.02,0.7,3.2512402437562873,3.055294002399822,3.3681924157085756
F1T,synthetic,30000,0.40902721246712026,0.02,0.71,2.939801965339816,2.7589307008470336,3.139367510763081
F1T,synthetic,30000,0.42129629629629617,0.02,0.72,2.6472445226744985,2.550868589732886,2.74302482456123
F1T,synthetic,30000,0.4331466516422138,0.02,0.73,2.579846179879608,2.454280539336389,2.6472445226744985
F1T,synthetic,30000,0.44459801586027947,0.02,0.74,2.1335521014703067,2.110756550533197,2.28293711198924
F1T,synthetic,30000,0.45566894604818253,0.02,0.75,2.0648727834171328,2.0178423664005862,2.110756550533197
F1T,synthetic,30000,0.4663769041751231,0.02,0.76,2.0259501620101337,1.9709730657145061,2.098067149241675
F1T,synthetic,30000,0.4767383350484543,0.02,0.77,1.8048289616825155,1.765752653723803,1.9481184042715187
F1T,synthetic,30000,0.48676873780420793,0.02,0.78,1.7796148995705494,1.7625919302660218,1.939670679246261
F1T,synthetic,30000,0.4964827315343482,0.02,0.79,1.5955444056685233,1.5955444056685233,1.7625919302660218
F1T,synthetic,30000,0.5058941155986907,0.02,0.8,1.5955444056685233,1.5792004535641597,1.5955444056685233
F1T,synthetic,30000,0.5150159251121074,0.02,0.81,1.5792004535641597,1.4996939327319392,1.5792004535641597
F1T,synthetic,30000,0.5238604820469326,0.02,0.82,1.5075611220686211,1.474929761576411,1.5792004535641597
F1T,synthetic,30000,0.5324394423455825,0.02,0.83,1.467105313282132,1.409887390870309,1.511660696701338
F1T,synthetic,30000,0.540763839398536,0.02,0.84,1.409887390870309,1.405049044423626,1.435416039010776
F1T,synthetic,30000,0.5488441242074291,0.02,0.85,1.405049044423626,1.3893841095194266,1.409887390870309
F1T,synthetic,30000,0.556690202521498,0.02,0.86,1.3893841095194266,1.3893841095194266,1.405049044423626
F1T,synthetic,30000,0.5643114692075266,0.02,0.87,1.3893841095194266,1.2265529965411273,1.3893841095194266
F1T,synthetic,30000,0.5717168400884041,0.02,0.88,1.2265529965411273,1.2265529965411273,1.2265529965411273
F1T,synthetic,30000,0.5789147814629991,0.02,0.89,1.2153713856807027,1.2153713856807027,1.2265529965411273
F1T,synthetic,30000,0.585913337500039,0.02,0.9,1.2265529965411273,1.2153713856807027,1.2265529965411273
F1T,synthetic,30000,0.5927201556807138,0.02,0.91,1.2153713856807027,1.2153713856807027,1.2265529965411273
F1T,synthetic,30000,0.5993425104486492,0.02,0.92,1.2153713856807027,1.193383171572725,1.2153713856807027
F1T,synthetic,30000,0.6057873252114159,0.02,0.93,1.193383171572725,1.193383171572725,1.2153713856807027
F1T,synthetic,30000,0.6120611928247486,0.02,0.94,1.193383171572725,1.193383171572725,1.2153713856807027
F1T,synthetic,30000,0.6181703946789412,0.02,0.95,1.0917922282427652,1.0370340083099767,1.193383171572725
F1T,synthetic,30000,0.6241209184963373,0.02,0.96,1.0370340083099767,1.0370340083099767,1.0437495313666005
F1T,synthetic,30000,0.6299184749393103,0.02,0.97,1.0370340083099767,1.0370340083099767,1.0591512357475776
F1T,synthetic,30000,0.6355685131195334,0.02,0.98,1.0370340083099767,1.0370340083099767,1.0370340083099767
F1T,synthetic,30000,0.6410762350915651,0.02,0.99,1.0370340083099767,1.0370340083099767,1.0370340083099767
F1T,synthetic,30000,0.6464466094067263,0.02,1.0,1.0370340083099767,1.0370340083099767,1.0370340083099767
