system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,synthetic,30000,0.018461244444536895,0.0375,0.27,6203.020326131848,5826.386121894799,6693.4177287245475
F1T,synthetic,30000,0.07057135909663514,0.0375,0.28,19229.84646854857,18546.95701140669,19797.527727248536
F1T,synthetic,30000,0.11822841106136239,0.0375,0.29,20357.051540333116,19449.226758536755,21167.175949314762
F1T,synthetic,30000,0.16194751859372136,0.0375,0.3,15027.204967183203,14404.755866303127,15803.601546606564
F1T,synthetic,30000,0.20216964170293628,0.0375,0.31,9434.27563432039,8890.440451470908,9993.696841227624
F1T,synthetic,30000,0.2392742256872692,0.0375,0.32,4515.810448315662,4143.382475925331,4944.363768147152
F1T,synthetic,30000,0.27358937377697823,0.0375,0.33,1729.5699204129492,1596.2630154941714,1892.6194929961202
F1T,synthetic,30000,0.30540008977247435,0.0375,0.34,718.5192605848333,639.6881066579122,811.7465805810101
F1T,synthetic,30000,0.3349550011855469,0.0375,0.35,278.7489977338325,243.8405180569265,310.0902935353237
F1T,synthetic,30000,0.3624718771675033,0.0375,0.36,110.72807212121829,102.56936283317815,125.93937411298646
F1T,synthetic,30000,0.3881421838154827,0.0375,0.37,57.4288752962866,51.1237937898766,64.09842835395739
F1T,synthetic,30000,0.41213486555551504,0.0375,0.38,29.836744043676106,26.830406584415556,32.736376211681275
F1T,synthetic,30000,0.4345995004480526,0.0375,0.39,19.971414794935153,17.554389595543928,21.7978361131491
F1T,synthetic,30000,0.45566894604818253,0.0375,0.4,14.689583709399233,13.713480724608004,16.100442457535536
F1T,synthetic,30000,0.4754615684256832,0.0375,0.41,10.511980992614268,9.944440453686997,11.319129112072906
F1T,synthetic,30000,0.4940831283240662,0.0375,0.42,7.876472663411249,7.671251058887184,8.509558023592362
F1T,synthetic,30000,0.5116283839019177,0.0375,0.43,6.780841718815608,6.401150180917777,7.444843492283559
F1T,synthetic,30000,0.5281824580839254,0.0375,0.44,5.839828229388814,5.3735193609563074,5.8833670392728035
F1T,synthetic,30000,0.5438220095291846,0.0375,0.45,4.6817774735332,4.556908353044224,5.196784821785613
F1T,synthetic,30000,0.5586162390568807,0.0375,0.46,4.270727726837557,4.220270557385121,4.498633085425474
F1T,synthetic,30000,0.572627757642718,0.0375,0.47,3.6368046448542892,3.372913974862194,3.8532306933723435
F1T,synthetic,30000,0.5859133375000389,0.0375,0.48,3.3437685630781955,3.165607243239891,3.530487793866175
F1T,synthetic,30000,0.5985245640471741,0.0375,0.49,3.1250461085927337,2.9790546134719604,3.1942579610236743
F1T,synthetic,30000,0.610508403551882,0.0375,0.5,2.9166965872803776,2.9166965872803776,2.9790546134719604
F1T,synthetic,30000,0.6219076987910132,0.0375,0.51,2.80555570662045,2.7889066476237647,2.9166965872803776
F1T,synthetic,30000,0.632761603056701,0.0375,0.52,2.7889066476237647,2.4963267444816815,2.9166965872803776
F1T,synthetic,30000,0.6431059611914924,0.0375,0.53,2.3420770519564478,2.187618652538813,2.4963267444816815
F1T,synthetic,30000,0.6529736449746635,0.0375,0.54,2.187618652538813,2.187618652538813,2.187618652538813
F1T,synthetic,30000,0.6623948490556163,0.0375,0.55,2.187618652538813,1.942584300054165,2.187618652538813
F1T,synthetic,30000,0.671397352694117,0.0375,0.56,2.0383674215722722,1.859599173748531,2.187618652538813
F1T,synthetic,30000,0.6800067517863067,0.0375,0.57,1.859599173748531,1.859599173748531,1.859599173748531
F1T,synthetic,30000,0.6882466650019262,0.0375,0.58,1.859599173748531,1.859599173748531,1.859599173748531
F1T,synthetic,30000,0.6961389173094624,0.0375,0.59,1.859599173748531,1.859599173748531,1.859599173748531
F1T,synthetic,30000,0.7037037037037037,0.0375,0.6,1.859599173748531,1.8571741117091607,1.859599173748531
F1T,synthetic,30000,0.7109597355596562,0.0375,0.61,1.859599173748531,1.859599173748531,1.859599173748531
F1T,synthetic,30000,0.7179243717058267,0.0375,0.62,1.8571741117091607,1.784817646280576,1.859599173748531
F1T,synthetic,30000,0.7246137360286327,0.0375,0.63,1.784817646280576,1.705046915515928,1.8571741117091607
F1T,synthetic,30000,0.7310428231800405,0.0375,0.64,1.6540444301541226,1.509746218245669,1.784817646280576
F1T,synthetic,30000,0.7372255937557545,0.0375,0.65,1.6467390882094728,1.509746218245669,1.784817646280576
F1T,synthetic,30000,0.7431750601358673,0.0375,0.66,1.509746218245669,1.509746218245669,1.6467390882094728
F1T,synthetic,30000,0.7489033640292491,0.0375,0.67,1.509746218245669,1.509746218245669,1.5718597534797951
F1T,synthetic,30000,0.7544218466332747,0.0375,0.68,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7597411122086147,0.0375,0.69,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7648710857720504,0.0375,0.7,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7698210655264242,0.0375,0.71,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7745997705740056,0.0375,0.72,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7792153843961647,0.0375,0.73,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7836755945269679,0.0375,0.74,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7879876288000198,0.0375,0.75,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7921582885055816,0.0375,0.76,1.509746218245669,1.509746218245669,1.509746218245669
F1T,synthetic,30000,0.7961939787579222,0.0375,0.77,1.509746218245669,1.1624955448552223,1.509746218245669
F1T,synthetic,30000,0.8001007363402782,0.0375,0.78,1.1624955448552223,1.1624955448552223,1.509746218245669
F1T,synthetic,30000,0.8038842552661175,0.0375,0.79,1.1624955448552223,1.1624955448552223,1.509746218245669
F1T,synthetic,30000,0.8075499102701247,0.0375,0.8,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.811102778420001,0.0375,0.81,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8145476590204224,0.0375,0.82,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8178890919630085,0.0375,0.83,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8211313746606315,0.0375,0.84,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8242785776906028,0.0375,0.85,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8273345592590063,0.0375,0.86,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8303029785875046,0.0375,0.87,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8331873083141877,0.0375,0.88,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8359908459913188,0.0375,0.89,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8387167247550171,0.0375,0.9,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8413679232349401,0.0375,0.91,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8439472747657492,0.0375,0.92,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8464574759565116,0.0375,0.93,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8489010946691327,0.0375,0.94,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.851280577452346,0.0375,0.95,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8535982564736861,0.0375,0.96,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8558563559881577,0.0375,0.97,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8580569983789657,0.0375,0.98,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8602022098026446,0.0375,0.99,1.1624955448552223,1.1624955448552223,1.1624955448552223
F1T,synthetic,30000,0.8622939254681807,0.0375,1.0,1.1624955448552223,1.1624955448552223,1.1624955448552223
