system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,synthetic,30000,0.06389284584781163,0.055,0.19,7156.387127534683,7000.125753892281,7411.589703539501
F1T,synthetic,30000,0.13321582795855247,0.055,0.2,9146.397359766115,8799.610842804654,9556.812696916117
F1T,synthetic,30000,0.1943859650229688,0.055,0.21,7671.4733930564225,7338.296575553258,8061.599170235199
F1T,synthetic,30000,0.24868519909842224,0.055,0.22,5275.147573716518,4947.939847629963,5560.532930401501
F1T,synthetic,30000,0.2971474711867399,0.055,0.23,3004.4817541800244,2856.23069869325,3188.2352186932553
F1T,synthetic,30000,0.3406149395617506,0.055,0.24,1467.1985574731748,1346.957806338748,1587.7550596499018
F1T,synthetic,30000,0.3797797342382242,0.055,0.25,607.8134547306305,550.759340056856,657.9651755819505
F1T,synthetic,30000,0.4152153776174191,0.055,0.26,313.97736316286273,275.7582176080702,347.6149572228656
F1T,synthetic,30000,0.44740071389749614,0.055,0.27,126.73179673615824,115.13840094382705,140.307331567665
F1T,synthetic,30000,0.47673833504845453,0.055,0.28,65.75800854391336,59.94862291127749,72.78531027423685
F1T,synthetic,30000,0.5035689138151123,0.055,0.29,38.29678714688833,35.64905547382864,43.49375646251293
F1T,synthetic,30000,0.5281824580839254,0.055,0.3,24.62432709696336,22.61852270884409,25.82766059634031
F1T,synthetic,30000,0.5508272251803614,0.055,0.31,16.306878153593267,15.851790774135159,18.31972853954151
F1T,synthetic,30000,0.5717168400884041,0.055,0.32,12.53669809042616,11.59570702454218,13.323468997944607
F1T,synthetic,30000,0.5910360225756444,0.055,0.33,10.481249840177664,10.073840188821302,11.352317031019748
F1T,synthetic,30000,0.6089452277395022,0.055,0.34,8.767320726291175,7.881901194002201,9.26618110802643
F1T,synthetic,30000,0.6255844310875598,0.055,0.35,7.2492518622282685,6.447863268525218,7.357995184788898
F1T,synthetic,30000,0.6410762350915649,0.055,0.36,6.242551650089004,5.554173749404082,6.447863268525218
F1T,synthetic,30000,0.6555284337922449,0.055,0.37,4.8172296286368805,4.562392750297149,5.053202476124336
F1T,synthetic,30000,0.6690361416908734,0.055,0.38,4.562392750297149,4.08628804383025,4.80125741664279
F1T,synthetic,30000,0.6816835701636742,0.055,0.39,4.08628804383025,4.08628804383025,4.37234691684283
F1T,synthetic,30000,0.6935455170621627,0.055,0.4,4.08628804383025,3.984995065484304,4.08628804383025
F1T,synthetic,30000,0.7046886216354646,0.055,0.41,3.7581652656196445,3.3537346372297456,4.08628804383025
F1T,synthetic,30000,0.7151724264243424,0.055,0.42,2.9679929594237815,2.667868034829716,3.0030118525809852
F1T,synthetic,30000,0.7250502795930844,0.055,0.43,2.897316065018003,2.5715606833350257,2.9679929594237815
F1T,synthetic,30000,0.7343701047383367,0.055,0.44,2.5715606833350257,2.5715606833350257,2.5715606833350257
F1T,synthetic,30000,0.7431750601358673,0.055,0.45,2.5715606833350257,2.5715606833350257,2.5715606833350257
F1T,synthetic,30000,0.7515041053510152,0.055,0.46,2.5715606833350257,2.515526345401605,2.5715606833350257
F1T,synthetic,30000,0.7593924899144592,0.055,0.47,2.36584169261966,2.187788928376284,2.36584169261966
F1T,synthetic,30000,0.7668721761755062,0.055,0.48,2.36584169261966,2.187788928376284,2.36584169261966
F1T,synthetic,30000,0.7739722063550379,0.055,0.49,2.187788928376284,2.187788928376284,2.187788928376284
F1T,synthetic,30000,0.7807190221252628,0.055,0.5,2.187788928376284,2.187788928376284,2.187788928376284
