system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
CC2,synthetic,30000,0.009671377630450229,0.0165,0.61,2.7028807375327437,2.7028807375327437,2.715722938281724
CC2,synthetic,30000,0.033534068640981296,0.0165,0.62,2.571998278522972,2.5397003623197305,2.580657822170099
CC2,synthetic,30000,0.056453605360750725,0.0165,0.63,2.0368993387027072,1.9721565382942834,2.0973324045938933
CC2,synthetic,30000,0.07848136344516687,0.0165,0.64,1.6125531317427777,1.580477392489395,1.651942421332263
CC2,synthetic,30000,0.09966517559856869,0.0165,0.65,1.2622822138485998,1.2175527179823602,1.3048641490967288
CC2,synthetic,30000,0.12004962568706923,0.0165,0.66,0.9197077106437915,0.8839445630803416,0.9486232907767226
CC2,synthetic,30000,0.13967631442620043,0.0165,0.67,0.7276842008035203,0.7107620904364412,0.7513342397006608
CC2,synthetic,30000,0.1585840997667547,0.0165,0.68,0.621644669160748,0.600077650106109,0.644726965808199
CC2,synthetic,30000,0.17680931471887962,0.0165,0.69,0.512789797693544,0.4917801079851661,0.5353967521025763
CC2,synthetic,30000,0.1943859650229688,0.0165,0.7,0.449288220180229,0.4347500522615261,0.4658012759215615
CC2,synthetic,30000,0.21134590878858195,0.0165,0.71,0.4150427516076006,0.39996568941098637,0.4278740671126352
CC2,synthetic,30000,0.22771901997309152,0.0165,0.72,0.3770412313190836,0.3666232708686467,0.38684315399405333
CC2,synthetic,30000,0.24353333735457827,0.0165,0.73,0.3333559628613784,0.32377793928080006,0.3414459479745554
CC2,synthetic,30000,0.25881520046409945,0.0165,0.74,0.31391107700624304,0.30616856898579226,0.321443772417156
CC2,synthetic,30000,0.27358937377697823,0.0165,0.75,0.2907304410544318,0.2856071935254484,0.2959565824336162
CC2,synthetic,30000,0.2878791603178896,0.0165,0.76,0.27385160684599924,0.26789167706405387,0.2785305909218573
CC2,synthetic,30000,0.3017065057074645,0.0165,0.77,0.25970557206749223,0.2553905215800477,0.26449107060981525
CC2,synthetic,30000,0.3150920935665047,0.0165,0.78,0.25166502997651596,0.24600552655246796,0.25640885602484825
CC2,synthetic,30000,0.328055433095655,0.0165,0.79,0.23915907444257847,0.23461575401874113,0.2437239522719027
CC2,synthetic,30000,0.3406149395617508,0.0165,0.8,0.2313457269597956,0.22737669053056545,0.23492021679196926
CC2,synthetic,30000,0.3527880083455769,0.0165,0.81,0.22549533531946903,0.2217136307904738,0.22982769336342282
CC2,synthetic,30000,0.36459108313810984,0.0165,0.82,0.21460570812624902,0.2118071152521135,0.2174445963942431
CC2,synthetic,30000,0.37603971881237797,0.0165,0.83,0.20882538476361112,0.20709271078786518,0.2117974011213941
CC2,synthetic,30000,0.38714863944489486,0.0165,0.84,0.20364221961670215,0.2004674843702406,0.20624965018864283
CC2,synthetic,30000,0.39793179191337036,0.0165,0.85,0.2019505190933097,0.19957008521471936,0.20389557149949367
CC2,synthetic,30000,0.4084023954553505,0.0165,0.86,0.19646561843196267,0.19435475350840423,0.19944132685024235
CC2,synthetic,30000,0.4185729875349653,0.0165,0.87,0.19520432067616109,0.19267912104097693,0.19755521736264617
CC2,synthetic,30000,0.4284554663315322,0.0165,0.88,0.18975354885132212,0.1870175273427064,0.19131857716653158
CC2,synthetic,30000,0.4380611301338755,0.0165,0.89,0.18950197522250467,0.18731457149605835,0.1921383824351735
CC2,synthetic,30000,0.44740071389749614,0.0165,0.9,0.1847815319752968,0.18321049518081486,0.1871980304583033
CC2,synthetic,30000,0.4564844231977703,0.0165,0.91,0.18197317997761495,0.1801695023388243,0.18357809542765913
CC2,synthetic,30000,0.4653219657908718,0.0165,0.92,0.18128557281564167,0.17933774645363068,0.18321927686728717
CC2,synthetic,30000,0.47392258097482043,0.0165,0.93,0.17739832525531027,0.17626433008738554,0.17878681655666243
CC2,synthetic,30000,0.4822950669257041,0.0165,0.94,0.17595256948403654,0.1746184808348677,0.17749420604163585
CC2,synthetic,30000,0.4904478061685029,0.0165,0.95,0.17475257516648918,0.1732276596269914,0.1762172272989437
CC2,synthetic,30000,0.4983887893278659,0.0165,0.96,0.17212898545679833,0.17088552971379095,0.17315985799551345
CC2,synthetic,30000,0.5061256372914879,0.0165,0.97,0.1717837120939757,0.17048639570122445,0.17284921600736075
CC2,synthetic,30000,0.5136656219072531,0.0165,0.98,0.16952273506057658,0.16822564531331094,0.17076171100177834
CC2,synthetic,30000,0.5210156853249464,0.0165,0.99,0.1683050246297418,0.16711265609301237,0.16972698083694862
CC2,synthetic,30000,0.5281824580839254,0.0165,1.0,0.1668834784436535,0.16583150694528476,0.16784122636574134
