system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
CC2,synthetic,30000,0.00149812718504172,0.0385,0.26,1.7109889870344515,1.7099007096409602,1.7150138265995094
CC2,synthetic,30000,0.056453605360750725,0.0385,0.27,2.398838054374793,2.383239379908869,2.5045763438263746
CC2,synthetic,30000,0.10654669697423547,0.0385,0.28,2.065654088375824,2.050555945743948,2.089460839628866
CC2,synthetic,30000,0.15235909032696304,0.0385,0.29,1.7138713617947454,1.6938821835338387,1.7241376886253659
CC2,synthetic,30000,0.1943859650229688,0.0385,0.3,1.2898461438420985,1.2555784754290262,1.3403821070858244
CC2,synthetic,30000,0.23305121285921815,0.0385,0.31,1.0442922023442587,1.0110260957579358,1.0814745318876848
CC2,synthetic,30000,0.2687195919678903,0.0385,0.32,0.8080009887790068,0.7758408678310574,0.8370402727278179
CC2,synthetic,30000,0.3017065057074645,0.0385,0.33,0.6713026476662446,0.6537415435631413,0.6981032618474692
CC2,synthetic,30000,0.332285926253582,0.0385,0.34,0.56519897555702,0.5465430056397321,0.5835443026343466
CC2,synthetic,30000,0.3606968575080548,0.0385,0.35,0.4926855379051644,0.4768106399703595,0.5153717104227018
CC2,synthetic,30000,0.38714863944489464,0.0385,0.36,0.4424086050234447,0.4284640893879988,0.4622423219860909
CC2,synthetic,30000,0.41182532709466335,0.0385,0.37,0.3997378684025089,0.3869588268503205,0.4118609573594358
CC2,synthetic,30000,0.4348893255617675,0.0385,0.38,0.36704303336983174,0.3543713142876932,0.3777360424851104
CC2,synthetic,30000,0.4564844231977703,0.0385,0.39,0.3340883702608792,0.3243771344280828,0.34538751176756965
CC2,synthetic,30000,0.4767383350484543,0.0385,0.4,0.311256486110173,0.3037020502423829,0.3198739126099628
CC2,synthetic,30000,0.49576484559533374,0.0385,0.41,0.292516864725689,0.28631328054389554,0.3021072706462551
CC2,synthetic,30000,0.5136656219072531,0.0385,0.42,0.2816045537002999,0.27612082284548045,0.2873400058730842
CC2,synthetic,30000,0.5305317543445172,0.0385,0.43,0.2672447011311084,0.26147830624245283,0.273074528875445
CC2,synthetic,30000,0.5464450709839452,0.0385,0.44,0.25221389496060814,0.24729015936133714,0.2592591715020007
CC2,synthetic,30000,0.5614792632625765,0.0385,0.45,0.24732316150128925,0.24251097636146043,0.25294171584621794
CC2,synthetic,30000,0.5757008534476971,0.0385,0.46,0.2342454769597153,0.23098510262328975,0.23798698021953552
CC2,synthetic,30000,0.5891700290357829,0.0385,0.47,0.2330689888518585,0.228950095440409,0.2372671208386369
CC2,synthetic,30000,0.6019413647615668,0.0385,0.48,0.22147491885028678,0.21696156438998648,0.22760210361801134
CC2,synthetic,30000,0.6140644493297296,0.0385,0.49,0.21515944982981455,0.21176089828470743,0.2207973614732275
CC2,synthetic,30000,0.6255844310875598,0.0385,0.5,0.210418885876885,0.20803516724476295,0.2140489660962882
CC2,synthetic,30000,0.6365424944991507,0.0385,0.51,0.2080618968387741,0.20544249332269185,0.2112786516587939
