system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
CC2,synthetic,30000,0.006712229581770313,0.0205,0.49,2.591446386636215,2.586584536783323,2.720367532334128
CC2,synthetic,30000,0.03636136912235166,0.0205,0.5,2.586584536783323,2.5658046294538104,2.587919382519125
CC2,synthetic,30000,0.0645642914893041,0.0205,0.51,2.1533760744449113,2.088945343667574,2.2048845496466782
CC2,synthetic,30000,0.09141786558857934,0.0205,0.52,1.6749761490199417,1.6355320617331839,1.700476344696856
CC2,synthetic,30000,0.11701077491248113,0.0205,0.53,1.3363900571041116,1.2909692918241826,1.3805806198709107
CC2,synthetic,30000,0.14142434731677067,0.0205,0.54,0.9877543190769417,0.95543055948829,1.0198620200567543
CC2,synthetic,30000,0.16473328718756364,0.0205,0.55,0.783891486559809,0.7582015665027767,0.8118340187571584
CC2,synthetic,30000,0.18700632301115283,0.0205,0.56,0.6388810651475463,0.6178070983002788,0.6582670811735446
CC2,synthetic,30000,0.20830678142805714,0.0205,0.57,0.5420496584257315,0.5234436152780496,0.5616022981121466
CC2,synthetic,30000,0.22869309723579223,0.0205,0.58,0.4666905981300494,0.4546416740197459,0.47989018535395234
CC2,synthetic,30000,0.24821926744724188,0.0205,0.59,0.4202780570213512,0.4043197989192539,0.4337114750276849
CC2,synthetic,30000,0.26693525636794124,0.0205,0.6,0.38073479264316573,0.37179575555953265,0.3905834843945331
CC2,synthetic,30000,0.28488735768935214,0.0205,0.61,0.3449928576450145,0.3350850162038043,0.35616848300307136
CC2,synthetic,30000,0.3021185187764198,0.0205,0.62,0.31754542732455854,0.30843073299581003,0.328225220420384
CC2,synthetic,30000,0.3186686316318821,0.0205,0.63,0.29464160420578783,0.2875369781941093,0.3014408926638591
CC2,synthetic,30000,0.3345747944268501,0.0205,0.64,0.28516004817852864,0.27751904650993936,0.28967470634597753
CC2,synthetic,30000,0.3498715469805479,0.0205,0.65,0.26382065254843357,0.2582186532911778,0.2697380118682651
CC2,synthetic,30000,0.36459108313810984,0.0205,0.66,0.2537746197086836,0.2501667034052448,0.25949058505822553
CC2,synthetic,30000,0.37876344262264816,0.0205,0.67,0.2419706958109395,0.23820655002024824,0.24646973590011542
CC2,synthetic,30000,0.39241668461698165,0.0205,0.68,0.23518284643401247,0.23066344256670943,0.23867249982316108
CC2,synthetic,30000,0.4055770450536106,0.0205,0.69,0.2257694634634125,0.22139778628863088,0.22986133531392677
CC2,synthetic,30000,0.41826907935213775,0.0205,0.7,0.21991706109624615,0.2164743206188598,0.2227198512499117
CC2,synthetic,30000,0.43051579213586855,0.0205,0.71,0.214467185723119,0.21051845900135868,0.21846363841799032
CC2,synthetic,30000,0.4423387552791387,0.0205,0.72,0.20609115852405574,0.20364128259260578,0.2085301539039994
CC2,synthetic,30000,0.4537582154800922,0.0205,0.73,0.2018730663640875,0.19897627637553028,0.20379840685149916
CC2,synthetic,30000,0.46479319241687034,0.0205,0.74,0.1983833331208632,0.1961067549594756,0.1999575909062369
CC2,synthetic,30000,0.47546156842568343,0.0205,0.75,0.19573695179058742,0.19358200999282876,0.1981531457967448
CC2,synthetic,30000,0.4857801705346235,0.0205,0.76,0.1931484154615379,0.19035583164526215,0.19541147951180618
CC2,synthetic,30000,0.49576484559533374,0.0205,0.77,0.19014458523769515,0.1878362901510005,0.19200164747803025
CC2,synthetic,30000,0.5054305291740395,0.0205,0.78,0.1850971569400682,0.18361122966349286,0.18741892125552692
CC2,synthetic,30000,0.5147913087925059,0.0205,0.79,0.18501389033612714,0.18357095451613648,0.18672283252382557
CC2,synthetic,30000,0.5238604820469328,0.0205,0.8,0.18218336646127267,0.18053676107117272,0.18445947861416515
CC2,synthetic,30000,0.5326506100775683,0.0205,0.81,0.17877496392907524,0.17726957537692586,0.18020590617251225
CC2,synthetic,30000,0.5411735668129627,0.0205,0.82,0.17962061596767848,0.17756152601196198,0.1811744163812074
CC2,synthetic,30000,0.5494405843695074,0.0205,0.83,0.1761368970824619,0.17457613520662404,0.17801042714433324
CC2,synthetic,30000,0.5574622949484973,0.0205,0.84,0.17605880877159144,0.17460164759943464,0.17758112206562818
CC2,synthetic,30000,0.5652487695388406,0.0205,0.85,0.17339689927350516,0.1716385257934103,0.17462959791746072
CC2,synthetic,30000,0.5728095537031688,0.0205,0.86,0.1710514658332773,0.16917702713743515,0.1721156533778586
CC2,synthetic,30000,0.580153700698047,0.0205,0.87,0.1688626160751954,0.16819860119780558,0.1701529051171028
CC2,synthetic,30000,0.5872898021548366,0.0205,0.88,0.16873519146171054,0.1677679665300877,0.17000273606318209
CC2,synthetic,30000,0.5942260165261892,0.0205,0.89,0.1673756772925603,0.16597413955910245,0.16869160699922586
CC2,synthetic,30000,0.6009700954838427,0.0205,0.9,0.16551585499366728,0.1643507057759598,0.16654453637688257
CC2,synthetic,30000,0.6075294084361011,0.0205,0.91,0.16423936402907266,0.16362449611807436,0.16509032155269024
CC2,synthetic,30000,0.6139109653178605,0.0205,0.92,0.16369674011950364,0.1627065628754241,0.16516842725746603
CC2,synthetic,30000,0.6201214377921133,0.0205,0.93,0.16382716420441218,0.16297461320687232,0.16469026288755434
CC2,synthetic,30000,0.6261671789893326,0.0205,0.94,0.16391700299039827,0.16304946368542583,0.1650192569059314
CC2,synthetic,30000,0.632054241899862,0.0205,0.95,0.16245383142014802,0.16154608616886665,0.1631359510173826
CC2,synthetic,30000,0.6377883965242626,0.0205,0.96,0.16145872208029258,0.1606002933007606,0.16230150160035514
CC2,synthetic,30000,0.6433751458774049,0.0205,0.97,0.16051400740910116,0.1597577340264805,0.16160936823891775
CC2,synthetic,30000,0.6488197409338017,0.0205,0.98,0.15994609897129072,0.1593357894502671,0.16093105188170598
CC2,synthetic,30000,0.6541271945941847,0.0205,0.99,0.15930013068895557,0.15848765991467925,0.1600575805627736
CC2,synthetic,30000,0.6593022947465472,0.0205,1.0,0.15929159528626904,0.15836248641432418,0.16022879314056004
