system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
CC2,huffbench.json,30000,0.0048800488004880046,0.05,0.44,1.7275795442599449,1.7159042171845793,2.1236055685030184
CC2,huffbench.json,30000,0.962679626796268,0.05,0.45,0.14258367081383264,0.14172686034807733,0.14361838731665924
CC2,huffbench.json,30000,1.0,0.05,0.46,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.47,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.48,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.49,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.5,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.51,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.52,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.53,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.54,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.55,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.56,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.57,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.58,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.59,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.6,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.61,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.62,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.63,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.64,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.65,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.66,0.13010174619121453,0.13010174619121453,0.13010174619121453
CC2,huffbench.json,30000,1.0,0.05,0.67,0.13010174619121453,0.13010174619121453,0.13010174619121453
