system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
CC2,huffbench.json,30000,4.000040000400004e-5,0.0495,0.44,1.6902058850527168,1.6902058850527168,1.6902058850527168
CC2,huffbench.json,30000,0.2885328853288533,0.0495,0.45,1.020648863956447,0.9867597544338144,1.0646753827207809
CC2,huffbench.json,30000,1.0,0.0495,0.46,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.47,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.48,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.49,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.5,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.51,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.52,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.53,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.54,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.55,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.56,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.57,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.58,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.59,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.6,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.61,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.62,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.63,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.64,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.65,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.66,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.67,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.68,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.69,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.7,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.71,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.72,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.73,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.74,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.75,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.76,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.77,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.78,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.79,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.8,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.81,0.13015139530327938,0.13015139530327938,0.13015139530327938
CC2,huffbench.json,30000,1.0,0.0495,0.82,0.13015139530327938,0.13015139530327938,0.13015139530327938
