system,distribution,batchsize,hit_chance,period,utilization,p99,p99_lower,p99_upper
F1T,slre,300000,0.0001,0.023254560108835403,0.72,13.999297091015153,13.999297091015153,13.999297091015153
F1T,slre,300000,0.0021,0.023254560108835403,0.73,455.47664078437305,455.3173712621463,455.47664078437305
F1T,slre,300000,0.01309,0.023254560108835403,0.74,12549.45738293235,12320.618292410094,12780.176393363032
F1T,slre,300000,0.04192,0.023254560108835403,0.75,40631.74608334549,40080.08830147262,41145.316226454655
F1T,slre,300000,0.08351,0.023254560108835403,0.76,43236.5311265852,42637.51091654972,43835.8376013821
F1T,slre,300000,0.13122,0.023254560108835403,0.77,21657.638926598054,21254.178927288074,22110.0410385132
F1T,slre,300000,0.18925,0.023254560108835403,0.78,3176.6058462452065,3049.141715125366,3279.9002936941733
F1T,slre,300000,0.24947,0.023254560108835403,0.79,189.78392782060624,183.9278105496112,196.1843961918658
F1T,slre,300000,0.30888,0.023254560108835403,0.8,22.520199090830197,21.978925642786553,23.27759229945371
F1T,slre,300000,0.36836,0.023254560108835403,0.81,7.469533137466332,7.263517213069157,7.601219880884605
F1T,slre,300000,0.42572,0.023254560108835403,0.82,3.7865215485095503,3.706331815481925,3.855636838877357
F1T,slre,300000,0.47869,0.023254560108835403,0.83,2.474296004260683,2.427282594984437,2.5524612847031043
F1T,slre,300000,0.52776,0.023254560108835403,0.84,1.9132424634437275,1.8338536515296262,1.9879831849553442
F1T,slre,300000,0.57321,0.023254560108835403,0.85,1.5295505803486642,1.5075889893742938,1.6015849886489824
F1T,slre,300000,0.61314,0.023254560108835403,0.86,1.4100425542828792,1.4100425542828792,1.4100425542828792
F1T,slre,300000,0.65189,0.023254560108835403,0.87,1.1879190762729834,1.1879190762729834,1.1879190762729834
F1T,slre,300000,0.68568,0.023254560108835403,0.88,1.1629851261058242,1.1629851261058242,1.1629851261058242
F1T,slre,300000,0.71619,0.023254560108835403,0.89,0.973582843619248,0.973582843619248,0.973582843619248
F1T,slre,300000,0.74365,0.023254560108835403,0.9,0.973582843619248,0.973582843619248,0.973582843619248
F1T,slre,300000,0.76896,0.023254560108835403,0.91,0.9585580724538748,0.9585580724538748,0.9585580724538748
F1T,slre,300000,0.79206,0.023254560108835403,0.92,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.81231,0.023254560108835403,0.93,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.83094,0.023254560108835403,0.94,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.84718,0.023254560108835403,0.95,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.86195,0.023254560108835403,0.96,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.87553,0.023254560108835403,0.97,0.7518000375084077,0.7518000375084077,0.7518000375084077
F1T,slre,300000,0.88732,0.023254560108835403,0.98,0.7518000375084077,0.7376002994989383,0.7518000375084077
F1T,slre,300000,0.89845,0.023254560108835403,0.99,0.6961480095453556,0.5364734533253488,0.6999279738662629
F1T,slre,300000,0.90842,0.023254560108835403,1.0,0.5364734533253488,0.5364734533253488,0.5364734533253488
